date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
10-10-2015,18.9,,,,,,,,,
11-10-2015,19.9,12.8,,,,,,,,
12-10-2015,19.7,14.6,,,,,,,,
13-10-2015,18.2,,,,,,,,,
14-10-2015,20.6,13.6,,,,,,,,
15-10-2015,21.8,15.6,,,,,,,,
16-10-2015,21.6,16.5,,,,,,,,
17-10-2015,22.2,15.9,,,,,,,,
18-10-2015,22.7,17.6,,,,,,,,
19-10-2015,21.2,,,0,,,,,,
20-10-2015,20.5,14.8,,,,,,,,
21-10-2015,20.2,14.9,,,,,,,,
22-10-2015,19.8,15.1,,,,,,,,
23-10-2015,20.3,15.9,,,,,,,,
24-10-2015,20.3,18.5,,,,,,,,
25-10-2015,21.5,,,,,,,,,
26-10-2015,14,,20.7,16.3,,,,,,
27-10-2015,14.8,11.7,,4.6,,,,,,
28-10-2015,12.8,,,0.8,,,,,,
29-10-2015,12.7,11.4,,7.4,,,,,,
30-10-2015,14.2,,,6.1,,,,,,
31-10-2015,11.4,,,0,,,,,,
01-11-2015,12.4,7.9,,,,,,,,
02-11-2015,13.7,7.9,,,,,,,,
03-11-2015,13.2,9.9,,1.8,,,,,,
04-11-2015,15,11,,,,,,,,
05-11-2015,14.4,14.3,,8.1,,,,,,
06-11-2015,12.8,,,7.9,,,,,,
07-11-2015,9.3,8,,8.1,,,,,,
08-11-2015,10.4,9,,0.3,,,,,,
09-11-2015,12.8,9,,0,,,,,,
10-11-2015,8.8,,,11.7,,,,,,
11-11-2015,10.6,8.2,,1.8,,,,,,
12-11-2015,10.1,9.2,,1,,,,,,
13-11-2015,11.3,9.3,,0.5,,,,,,
14-11-2015,12.3,10.6,,0,,,,,,
15-11-2015,12.1,11.2,,4.1,,,,,,
16-11-2015,13.2,,,0,,,,,,
17-11-2015,11.7,,,1.5,,,,,,
18-11-2015,10.5,,,0.3,,,,,,
19-11-2015,10.1,9.2,,,,,,,,
20-11-2015,10.9,9.8,,0.3,,,,,,
21-11-2015,11.2,10.3,,0.5,,,,,,
22-11-2015,10.8,,,7.9,,,,,,
23-11-2015,5.7,,,6.4,,,,,,
24-11-2015,1.5,,,6.4,,,,,,
25-11-2015,4.5,-0.4,,0,,,,,,
26-11-2015,5.4,4,,,,,,,,
27-11-2015,5.7,4.5,,0.8,,,,,,
28-11-2015,6.6,5.2,,0.5,,,,,,
29-11-2015,8.4,5.8,,0,,,,,,
30-11-2015,8.7,8.2,,0.5,,,,,,
01-12-2015,9.7,8.3,,0,,,,,,
02-12-2015,10.3,,,0,,,,,,
03-12-2015,10,5.8,,1,,,,,,
04-12-2015,7.2,,,8.1,,,,,,
05-12-2015,5.9,4.6,,8.4,,,,,,
06-12-2015,7.4,,,7.1,,,,,,
07-12-2015,5.6,3.9,,0,,,,,,
08-12-2015,7.1,3.9,,,,,,,,
09-12-2015,8.1,6.1,,0,,,,,,
10-12-2015,8.6,7.4,,,,,,,,
11-12-2015,6.9,,,,,,,,,
12-12-2015,6.2,5.3,,4.8,,,,,,
13-12-2015,6.2,5.4,,0.3,,,,,,
14-12-2015,7.3,5.7,,0.3,,,,,,
15-12-2015,7.4,,,0,,,,,,
16-12-2015,4.1,,,,,,,,,
17-12-2015,3.4,-1.5,,,,,,,,
18-12-2015,4.6,0.5,8.1,,,,,,,
19-12-2015,4.7,,,,,,,,,
20-12-2015,4.1,,,,,,,,,
21-12-2015,3.2,1.9,,0,,,,,,
22-12-2015,5,3,,0.3,,,,,,
23-12-2015,4.9,4.2,,3.8,,,,,,
24-12-2015,6.6,4.3,,0.3,,,,,,
25-12-2015,8.1,3.9,,0,,,,,,
26-12-2015,9.5,4,,,,,,,,
27-12-2015,5.1,,,,,,,,,
28-12-2015,2.9,1.9,,,,,,,,
29-12-2015,4.4,2.9,,0,,,,,,
30-12-2015,7.1,2.1,,,,,,,,
31-12-2015,8.7,3.8,,,,,,,,
01-01-2016,8.7,,,,,,,,,
02-01-2016,8.3,5.4,,0,,,,,,
03-01-2016,9.8,4.9,,,,,,,,
04-01-2016,8.1,,,10.4,,,,,,
05-01-2016,4.6,,,10.4,,,,,,
06-01-2016,5.1,3.8,,0,,,,,,
07-01-2016,3,0.9,,,,,,,,
08-01-2016,3.4,1.8,,,,,,,,
09-01-2016,3.7,2.8,,3.6,,,,,,
10-01-2016,4.4,3.3,,2,,,,,,
11-01-2016,3.5,,,,,,,,,
12-01-2016,1.1,,,,,,,,,
13-01-2016,3.4,0.3,,,,,,,,
14-01-2016,4.9,,,,,,,,,
15-01-2016,4.6,0.9,,,,,,,,
16-01-2016,3.8,2.9,,3,,,,,,
17-01-2016,6.6,2.9,,,,,,,,
18-01-2016,4.5,2.4,,,,,,,,
19-01-2016,3.5,1.8,,,,,,,,
20-01-2016,1.3,,,0,,,,,,
21-01-2016,0.2,-1.9,,1,,,,,,
22-01-2016,-0.2,,,0.5,,,,,,
23-01-2016,-0.7,,,0,,,,,,
24-01-2016,-1.2,-4.2,,,,,,,,
25-01-2016,0.9,-5.2,,,,,,,,
26-01-2016,2.9,-1.7,,,,,,,,
27-01-2016,4.5,2,,,,,,,,
28-01-2016,4.3,3.3,,0,,,,,,
29-01-2016,4.4,,,0,,,,,,
30-01-2016,2.7,,,2.3,,,,,,
31-01-2016,-0.1,,,4.3,,,,,,
01-02-2016,1.2,-1.8,,5.3,,,,,,
02-02-2016,2.2,,,0,,,,,,
03-02-2016,4.1,-1.5,8.6,,,,,,,
04-02-2016,6.2,0.9,,,,,,,,
05-02-2016,7,1.3,,,,,,,,
06-02-2016,4.3,,,,,,,,,
07-02-2016,10.4,0.3,,,,,,,,
08-02-2016,13.4,4,,,,,,,,
09-02-2016,12.9,8.4,,,,,,,,
10-02-2016,9.9,,,1.8,,,,,,
11-02-2016,12.9,9.2,,,,,,,,
12-02-2016,10.9,,,5.1,,,,,,
13-02-2016,6.9,,,0,,,,,,
14-02-2016,3.1,,,0,,,,,,
15-02-2016,4.3,-0.7,,,,,,,,
16-02-2016,7.3,0.6,,,,,,,,
17-02-2016,8.7,3.6,,,,,,,,
18-02-2016,11.2,4.6,,,,,,,,
19-02-2016,9.8,,,,,,,,,
20-02-2016,8.5,,,,,,,,,
21-02-2016,4.9,,,2.3,,,,,,
22-02-2016,7.3,3.6,,0,,,,,,
23-02-2016,8.7,5.1,,0,,,,,,
24-02-2016,9.4,4.6,,,,,,,,
25-02-2016,10.9,5.7,,,,,,,,
26-02-2016,13.2,5.8,,,,,,,,
27-02-2016,15.2,7.2,,,,,,,,
28-02-2016,15.1,,,,,,,,,
29-02-2016,11.1,,,,,,,,,
01-03-2016,12.6,5.3,,0.5,,,,,,
02-03-2016,14.7,9.6,,0,,,,,,
03-03-2016,15.3,10.5,,,,,,,,
04-03-2016,17.2,10,,0.8,,,,,,
05-03-2016,15.1,,,0.3,,,,,,
06-03-2016,15.9,11.3,,0,,,,,,
07-03-2016,14.8,,,10.9,,,,,,
08-03-2016,8.2,,,8.9,,,,,,
09-03-2016,2.2,,,5.6,,,,,,
10-03-2016,5,0.4,,0,,,,,,
11-03-2016,7.2,1.8,,0,,,,,,
12-03-2016,8.6,3.3,,,,,,,,
13-03-2016,11,,,,,,,,,
14-03-2016,11.3,4.8,,,,,,,,
15-03-2016,10.7,,,,,,,,,
16-03-2016,10.5,6.6,,,,,,,,
17-03-2016,10.9,,,1.3,,,,,,
18-03-2016,15.8,7.9,,1,,,,,,
19-03-2016,17.7,10.4,,0,,,,,,
20-03-2016,14.3,,,7.1,,,,,,
21-03-2016,13.5,,,,,,,,,
22-03-2016,13.3,,,4.6,,,,,,
23-03-2016,12.8,,,0,,,,,,
24-03-2016,10.8,,,,,,,,,
25-03-2016,10.9,6.2,,7.6,,,,,,
26-03-2016,11.3,,,0.5,,,,,,
27-03-2016,13.4,5.8,,0,,,,,,
28-03-2016,16.9,7.1,,,,,,,,
29-03-2016,14.2,,,2,,,,,,
30-03-2016,13.6,,,,,,,,,
31-03-2016,16.2,8.9,,,,,,,,
01-04-2016,19.9,11.7,,,,,,,,
02-04-2016,21.2,,,14.7,,,,,,
03-04-2016,12.3,,,7.1,,,,,,
04-04-2016,15.2,10.5,,3.6,,,,,,
05-04-2016,13.4,12.8,,36.1,,,,,,
06-04-2016,14.5,13.2,,10.9,,,,,,
07-04-2016,18.9,12.9,,7.1,,,,,,
08-04-2016,19.6,14.2,,0,,,,,,
09-04-2016,19.8,16.1,,,,,,,,
10-04-2016,19.4,,,0,,,,,,
11-04-2016,20.4,14.7,,,,,,,,
12-04-2016,19.1,14.8,,,,,,,,
13-04-2016,21.3,15.2,,0,,,,,,
14-04-2016,17,16.3,,9.9,,,,,,
15-04-2016,18.1,,,12.7,,,,,,
16-04-2016,19.6,14.1,,3.8,,,,,,
17-04-2016,12,,,19.8,,,,,,
18-04-2016,16.6,9.4,,9.9,,,,,,
19-04-2016,19.6,11.5,,0,,,,,,
20-04-2016,16.5,,,6.4,,,,,,
21-04-2016,20.4,12.1,,5.1,,,,,,
22-04-2016,18.6,,,9.1,,,,,,
23-04-2016,16.6,13.9,,,,,,,,
24-04-2016,17.8,14.9,,,,,,,,
25-04-2016,17.7,14.7,,0.5,,,,,,
26-04-2016,17.3,,,0.3,,,,,,
27-04-2016,20.2,14.2,,0.5,,,,,,
28-04-2016,18.7,15.9,,,,,,,,
29-04-2016,21.6,17.1,,,,,,,,
30-04-2016,22.8,16.7,,,,,,,,
01-05-2016,24,16.7,,0.3,,,,,,
02-05-2016,19.7,,,1.8,,,,,,
03-05-2016,21,15.8,,,,,,,,
04-05-2016,21.1,16.1,,0.5,,,,,,
05-05-2016,23.7,17.7,,3.8,,,,,,
06-05-2016,23.6,,,23.9,,,,,,
07-05-2016,14.4,,,13.2,,,,,,
08-05-2016,16.3,12.9,,11.7,,,,,,
09-05-2016,14.9,,,11.2,,,,,,
10-05-2016,20.2,13.9,,10.9,,,,,,
11-05-2016,23.9,17.4,,0,,,,,,
12-05-2016,25.1,18.4,,,,,,,,
13-05-2016,20.1,,,0.5,,,,,,
14-05-2016,15.3,,,31.5,,,,,,
15-05-2016,17.9,,,0,,,,,,
16-05-2016,20,12.1,,,,,,,,
17-05-2016,20.2,14.2,,,,,,,,
18-05-2016,20.9,16.8,,,,,,,,
19-05-2016,17.2,,,27.7,,,,,,
20-05-2016,17.1,16.5,,5.3,,,,,,
21-05-2016,19.2,,,4.8,,,,,,
22-05-2016,19,15.5,,1.5,,,,,,
23-05-2016,19.1,16,,0.8,,,,,,
24-05-2016,21.6,16.5,,0,,,,,,
25-05-2016,21.2,17.8,,4.1,,,,,,
26-05-2016,16.7,,,7.4,,,,,,
27-05-2016,15.1,,,10.2,,,,,,
28-05-2016,17.6,14.5,,3.8,,,,,,
29-05-2016,22.3,17,,3.3,,,,,,
30-05-2016,24.5,18.3,,0,,,,,,
31-05-2016,26.6,22.2,,0.8,,,,,,
01-06-2016,20.3,,,1,,,,,,
02-06-2016,17.8,,,18.8,,,,,,
03-06-2016,20.8,17,,18.3,,,,,,
04-06-2016,24.5,17.1,,0,,,,,,
05-06-2016,26.4,21.4,,,,,,,,
06-06-2016,25.2,22.6,,,,,,,,
07-06-2016,21.4,,,5.6,,,,,,
08-06-2016,24.7,19,,0.5,,,,,,
09-06-2016,24.7,22,,0,,,,,,
10-06-2016,23.4,,,0.5,,,,,,
11-06-2016,24.3,20.5,,1,,,,,,
12-06-2016,26.6,21.6,,,,,,,,
13-06-2016,27.4,21.8,,,,,,,,
14-06-2016,28.3,23.2,,0.5,,,,,,
15-06-2016,23.6,,,,,,,,,
16-06-2016,26.3,18.1,,0,,,,,,
17-06-2016,26.9,19.2,,,,,,,,
18-06-2016,27.7,20.5,,,,,,,,
19-06-2016,23.2,,,13,,,,,,
20-06-2016,22.7,20,,20.3,,,,,,
21-06-2016,26.3,22.1,,0.8,,,,,,
22-06-2016,29,23.8,,0,,,,,,
23-06-2016,28.3,,,41.9,,,,,,
24-06-2016,18.4,,,23.9,,,,,,
25-06-2016,18.2,16.3,,21.1,,,,,,
26-06-2016,19.2,17.7,,4.6,,,,,,
27-06-2016,20.7,18.8,,3.3,,,,,,
28-06-2016,22.4,18.6,,0,,,,,,
29-06-2016,25.1,20.1,,0.3,,,,,,
30-06-2016,24.9,,,61,,,,,,
01-07-2016,24.9,22,,12.7,,,,,,
02-07-2016,24.4,,,0.5,,,,,,
03-07-2016,23.5,,,34,,,,,,
04-07-2016,24.7,21.6,,,,,,,,
05-07-2016,24.7,21.7,,,,,,,,
06-07-2016,22.9,21.6,,14.5,,,,,,
07-07-2016,25.9,22,,2.8,,,,,,
08-07-2016,28.2,23.8,,0,,,,,,
09-07-2016,29.3,25.9,,,,,,,,
10-07-2016,29.1,25.8,,,,,,,,
11-07-2016,28.9,25.5,,,,,,,,
12-07-2016,28.1,,,3.3,,,,,,
13-07-2016,25.8,24.4,,22.4,,,,,,
14-07-2016,24.6,,,53.1,,,,,,
15-07-2016,23.9,21.3,,25.1,,,,,,
16-07-2016,27.1,22.6,,3.8,,,,,,
17-07-2016,28.1,24.9,,0,,,,,,
18-07-2016,24.8,23,,45.2,,,,,,
19-07-2016,24.3,,,82.8,,,,,,
20-07-2016,26.3,23.1,,3.6,,,,,,
21-07-2016,29.6,24.5,,0,,,,,,
22-07-2016,30.3,25.8,,,,,,,,
23-07-2016,29.8,,,,,,,,,
24-07-2016,30.7,25.2,,,,,,,,
25-07-2016,31.8,26.4,,,,,,,,
26-07-2016,31.3,,,0.5,,,,,,
27-07-2016,27.2,,,34.8,,,,,,
28-07-2016,30.1,21.9,,,,,,,,
29-07-2016,29.3,,,1,,,,,,
30-07-2016,30.8,23.7,,,,,,,,
31-07-2016,31.2,25.7,,,,,,,,
01-08-2016,30,,,,,,,,,
02-08-2016,27,,,17,,,,,,
03-08-2016,24.4,22.7,,72.4,,,,,,
04-08-2016,25.4,23.2,,1,,,,,,
05-08-2016,24.2,23.1,,14.2,,,,,,
06-08-2016,25.6,23.2,,0.5,,,,,,
07-08-2016,26.2,23.2,,27.7,,,,,,
08-08-2016,26.3,23.7,,1.3,,,,,,
09-08-2016,27,24,,,,,,,,
10-08-2016,29.3,25,,,,,,,,
11-08-2016,27.1,24.4,,13.5,,,,,,
12-08-2016,30.3,24.7,,10.7,,,,,,
13-08-2016,30.4,26.2,,0,,,,,,
14-08-2016,28.1,,,4.6,,,,,,
15-08-2016,30.2,24,,0.3,,,,,,
16-08-2016,29.8,,,,,,,,,
17-08-2016,29.7,25.6,,,,,,,,
18-08-2016,30.3,25.9,,,,,,,,
19-08-2016,31.1,25.5,,,,,,,,
20-08-2016,30.3,27.1,,,,,,,,
21-08-2016,28.4,,,0,,,,,,
22-08-2016,28.3,23.8,,0,,,,,,
23-08-2016,29.3,24.6,,,,,,,,
24-08-2016,30.6,25.4,,,,,,,,
25-08-2016,27.4,,,8.9,,,,,,
26-08-2016,22.7,,,3.6,,,,,,
27-08-2016,23.7,,,0,,,,,,
28-08-2016,24.9,,,,,,,,,
29-08-2016,24.9,18.2,,,,,,,,
30-08-2016,22.6,,,,,,,,,
31-08-2016,25.1,19.9,,0,,,,,,
01-09-2016,27.7,20.7,,,,,,,,
02-09-2016,28.7,21.9,,,,,,,,
03-09-2016,27.6,21.8,,,,,,,,
04-09-2016,27.8,23.5,,,,,,,,
05-09-2016,25.7,,,,,,,,,
06-09-2016,24.6,,,0,,,,,,
07-09-2016,26.3,20,,0,,,,,,
08-09-2016,26.6,22.8,,,,,,,,
09-09-2016,22.1,,,0.3,,,,,,
10-09-2016,25.9,19,,,,,,,,
11-09-2016,27.4,20.2,,,,,,,,
12-09-2016,26.6,20.4,,,,,,,,
13-09-2016,26.2,21.2,,,,,,,,
14-09-2016,27,22.2,,,,,,,,
15-09-2016,26.3,,,,,,,,,
16-09-2016,26.1,20.7,,,,,,,,
17-09-2016,26,20.3,,,,,,,,
18-09-2016,26.3,20.3,,,,,,,,
19-09-2016,23,,,,,,,,,
20-09-2016,22.7,19.8,,,,,,,,
